time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(),height_above_ground_at_drone_location(),ground_elevation_at_drone_location(),altitude_above_seaLevel(),speed(),distance(),satellites,gpslevel,voltage(v),max_altitude(),max_ascent(),max_speed(),max_distance(), xSpeed(), ySpeed(), zSpeed(), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(),altitude(),ascent(),flycStateRaw,flycState,message
423600,2019-04-25 12:40:26,43.5243888646666,40.0049748265815,6.2,,,344.6976196,0,36.0462,14,5,15.795,369.5976196,31.1,5.72,36.2743,0,0,0,65, 1.2, 0.5,0,0,1024,1024,1024,1024,51.1,-14.9,67,3.962,3.943,3.948,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
423700,2019-04-25 12:40:27,43.524388900312,40.0049748499272,6.2,,,344.6976196,0,36.0433,14,5,15.795,369.5976196,31.1,5.72,36.2743,0,0,0,65, 1.4, 1.3,0,0,1024,1024,1024,1024,51.1,-14.9,67,3.962,3.943,3.948,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
423800,2019-04-25 12:40:27,43.524388892949,40.0049748341429,6.2,,,344.6976196,0,36.0448,14,5,15.795,369.5976196,31.1,5.72,36.2743,0,0,0,64.9, 2, 1,0,0,1024,1024,1024,1024,51.1,-14.9,67,3.962,3.943,3.948,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
423900,2019-04-25 12:40:27,43.5243888974122,40.0049748642937,6.2,,,344.6976196,0,36.0423,14,5,15.795,369.5976196,31.1,5.72,36.2743,0,0,0,64.8, 2.2, 0.7,0,0,1024,1024,1024,1024,51.1,-14.9,67,3.962,3.943,3.948,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
424000,2019-04-25 12:40:27,43.524388953266,40.0049748539914,6.2,,,344.6976196,0,36.0415,14,5,15.795,369.5976196,31.1,5.72,36.2743,0,0,0,64.6, 2.3, 0.4,0,0,1024,1024,1024,1024,51,-14.9,67,3.962,3.943,3.948,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
424100,2019-04-25 12:40:27,43.5243889541526,40.0049748774316,6.2,,,344.6976196,0,36.0397,14,5,15.795,369.5976196,31.1,5.72,36.2743,0,0,0,64.4, 1.9, 0.2,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.943,3.948,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
424200,2019-04-25 12:40:27,43.5243890516526,40.0049749645288,6.2,,,344.6976196,0,36.0301,14,5,15.795,369.5976196,31.1,5.72,36.2743,0,0,0,64.3, 1.6, 0.4,0,0,1024,1024,1024,1024,51,-14.9,67,3.962,3.943,3.948,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
424300,2019-04-25 12:40:27,43.5243890791855,40.0049749855588,6.2,,,344.6976196,0,36.0277,14,5,15.795,369.5976196,31.1,5.72,36.2743,0,0,0,64.3, 1.6, 0.8,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.943,3.948,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
424400,2019-04-25 12:40:27,43.5243890799993,40.0049749262022,6.2,,,344.6976196,0,36.0323,14,5,15.795,369.5976196,31.1,5.72,36.2743,0,0,0,64.3, 2.3, 0.1,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.943,3.948,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
424500,2019-04-25 12:40:27,43.5243891084016,40.0049749270056,6.2,,,344.6976196,0,36.0314,14,5,15.795,369.5976196,31.1,5.72,36.2743,0,0,0,64.3, 2.5, -0.2,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.943,3.948,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
424600,2019-04-25 12:40:27,43.5243892242512,40.004974852999,6.2,,,344.6976196,0,36.0339,14,5,15.791,369.5976196,31.1,5.72,36.2743,0,0,0,64.4, 2.2, 0.3,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.942,3.945,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
424700,2019-04-25 12:40:27,43.5243892629119,40.0049747950602,6.2,,,344.6976196,0,36.0374,14,5,15.791,369.5976196,31.1,5.72,36.2743,0,0,0,64.5, 2.1, 0.4,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.942,3.945,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
424800,2019-04-25 12:40:28,43.5243891956089,40.0049748529989,6.2,,,344.6976196,0,36.0348,14,5,15.791,369.5976196,31.1,5.72,36.2743,0,0,0,64.7, 1.5, 1,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.942,3.945,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
424900,2019-04-25 12:40:28,43.5243892014213,40.0049747880187,6.2,,,344.6976196,0,36.0397,14,5,15.791,369.5976196,31.1,5.72,36.2743,0,0,0,65, 1.6, 0.8,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.942,3.945,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
425000,2019-04-25 12:40:28,43.5243892414484,40.0049746715267,6.2,,,344.6976196,0,36.0476,14,5,15.791,369.5976196,31.1,5.72,36.2743,0,0,0,65.1, 2, 0.4,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.942,3.945,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
425100,2019-04-25 12:40:28,43.5243892102962,40.0049745858,6.2,,,344.6976196,0,36.0552,14,5,15.791,369.5976196,31.1,5.72,36.2743,0,0,0,65.4, 1.4, 0.2,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.942,3.945,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
425200,2019-04-25 12:40:28,43.5243891038956,40.0049745314056,6.2,,,344.6976196,0,36.0624,14,5,15.791,369.5976196,31.1,5.72,36.2743,0,0,0,65.6, 0.8, 0.1,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.942,3.945,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
425300,2019-04-25 12:40:28,43.5243890351663,40.0049744315014,6.2,,,344.6976196,0,36.0722,14,5,15.791,369.5976196,31.1,5.72,36.2743,0,0,0,65.6, 0.8, -0.1,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.942,3.945,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
425400,2019-04-25 12:40:28,43.5243888921223,40.0049742452561,6.2,,,344.6976196,0,36.0907,14,5,15.791,369.5976196,31.1,5.72,36.2743,0,0,0,65.6, 0.5, -0.6,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.942,3.945,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
425500,2019-04-25 12:40:28,43.5243888182959,40.0049741279135,6.2,,,344.6976196,0,36.102,14,5,15.791,369.5976196,31.1,5.72,36.2743,0,0,0,66, -0.1, -2.1,0,0,1024,1024,1024,1024,51,-14.8,67,3.962,3.942,3.945,3.942,0,0,0,,344.6976196,6.2,14,Waypoint,
425600,2019-04-25 12:40:28,43.5243886787471,40.0049740112326,6.2,,,344.6976196,0.1,36.115,14,5,15.786,369.5976196,31.1,5.72,36.2743,0,-0.1,0,66.1, -0.4, -1.3,0,0,1024,1024,1024,1024,51,-14.8,67,3.96,3.941,3.945,3.94,0,0,0,,344.6976196,6.2,14,Waypoint,
425700,2019-04-25 12:40:29,43.5243886557931,40.0049738890224,6.2,,,344.6976196,0,36.1252,14,5,15.786,369.5976196,31.1,5.72,36.2743,0,0,0,66.2, -1, -0.3,0,0,1024,1024,1024,1024,51,-14.8,67,3.96,3.941,3.945,3.94,0,0,0,,344.6976196,6.2,14,Waypoint,
425800,2019-04-25 12:40:29,43.524388612712,40.004973683921,6.2,,,344.6976196,0,36.1424,14,5,15.786,369.5976196,31.1,5.72,36.2743,0,0,0,66.1, -0.5, 0.2,0,0,1024,1024,1024,1024,51,-14.8,67,3.96,3.941,3.945,3.94,0,0,0,,344.6976196,6.2,14,Waypoint,
425900,2019-04-25 12:40:29,43.5243886320895,40.0049735951697,6.2,,,344.6976196,0,36.1488,14,5,15.786,369.5976196,31.1,5.72,36.2743,0,0,0,65.9, 0, 0.1,0,0,1024,1024,1024,1024,51,-14.8,67,3.96,3.941,3.945,3.94,0,0,0,,344.6976196,6.2,14,Waypoint,
426000,2019-04-25 12:40:29,43.52438879631,40.0049734546706,6.2,,,344.6976196,0,36.1551,14,5,15.786,369.5976196,31.1,5.72,36.2743,0,0,0,65.8, 0, 1,0,0,1024,1024,1024,1024,51,-14.8,67,3.96,3.941,3.945,3.94,0,0,0,,344.6976196,6.2,14,Waypoint,
426100,2019-04-25 12:40:29,43.5243888470667,40.0049733826488,6.2,,,344.6976196,0,36.1593,14,5,15.786,369.5976196,31.1,5.72,36.2743,0,0,0,65.8, 0.3, 1.5,0,0,1024,1024,1024,1024,51,-14.8,67,3.96,3.941,3.945,3.94,0,0,0,,344.6976196,6.2,14,Waypoint,
426200,2019-04-25 12:40:29,43.5243888466169,40.0049733525452,6.2,,,344.6976196,0,36.1616,14,5,15.786,369.5976196,31.1,5.72,36.2743,0,0,0,65.8, 1, 1.8,0,0,1024,1024,1024,1024,51,-14.8,67,3.96,3.941,3.945,3.94,0,0,0,,344.6976196,6.2,14,Waypoint,
426300,2019-04-25 12:40:29,43.5243888930861,40.00497330368,6.2,,,344.6976196,0,36.1641,14,5,15.786,369.5976196,31.1,5.72,36.2743,0,0,0,66, 0.1, 1.7,0,0,1024,1024,1024,1024,51,-14.8,67,3.96,3.941,3.945,3.94,0,0,0,,344.6976196,6.2,14,Waypoint,
426400,2019-04-25 12:40:29,43.5243889634987,40.0049732047682,6.2,,,344.6976196,0,36.1699,14,5,15.786,369.5976196,31.1,5.72,36.2743,0,0,0,65.7, 1.1, 2,0,0,1024,1024,1024,1024,51,-14.8,67,3.96,3.941,3.945,3.94,0,0,0,,344.6976196,6.2,14,Waypoint,
426500,2019-04-25 12:40:29,43.5243890109745,40.0049731810445,6.2,,,344.6976196,0,36.1704,14,5,15.786,369.5976196,31.1,5.72,36.2743,0,0,0,65.2, 1.2, 1.6,0,0,1024,1024,1024,1024,51,-14.8,67,3.96,3.941,3.945,3.94,0,0,0,,344.6976196,6.2,14,Waypoint,
426600,2019-04-25 12:40:29,43.5243890610244,40.0049731880388,6.2,,,344.6976196,0,36.1684,14,5,15.803,369.5976196,31.1,5.72,36.2743,0,0,0,65.1, 0.8, 1.9,0,0,1024,1024,1024,1024,51,-14.8,67,3.963,3.946,3.95,3.944,0,0,0,,344.6976196,6.2,14,Waypoint,
426700,2019-04-25 12:40:29,43.5243891028163,40.0049731897874,6.2,,,344.6976196,0,36.1671,14,5,15.803,369.5976196,31.1,5.72,36.2743,0,0,0,65.2, 0.7, 2.1,0,0,1024,1024,1024,1024,51,-14.7,67,3.963,3.946,3.95,3.944,0,0,0,,344.6976196,6.2,14,Waypoint,
426800,2019-04-25 12:40:30,43.5243891342383,40.0049733028767,6.2,,,344.6976196,0,36.1574,14,5,15.803,369.5976196,31.1,5.72,36.2743,0,0,0,65.3, 1.7, 1.3,0,0,1024,1024,1024,1024,51,-14.7,67,3.963,3.946,3.95,3.944,0,0,0,,344.6976196,6.2,14,Waypoint,
426900,2019-04-25 12:40:30,43.5243891593511,40.0049733336419,6.2,,,344.6976196,0,36.1543,14,5,15.803,369.5976196,31.1,5.72,36.2743,0,0,0,65.4, 2.2, 1,0,0,1024,1024,1024,1024,51,-14.6,67,3.963,3.946,3.95,3.944,0,0,0,,344.6976196,6.2,14,Waypoint,
427000,2019-04-25 12:40:30,43.524389201053,40.0049733360993,6.2,,,344.6976196,0,36.1529,14,5,15.803,369.5976196,31.1,5.72,36.2743,0,0,0,65.2, 2.7, 0.6,0,0,1024,1024,1024,1024,51,-14.5,67,3.963,3.946,3.95,3.944,0,0,0,,344.6976196,6.2,14,Waypoint,
427100,2019-04-25 12:40:30,43.5243892257075,40.0049733092565,6.2,,,344.6976196,0,36.1543,14,5,15.803,369.5976196,31.1,5.72,36.2743,0,0,0,65, 2.6, -0.3,0,0,1024,1024,1024,1024,51,-14.5,67,3.963,3.946,3.95,3.944,0,0,0,,344.6976196,6.2,14,Waypoint,
427200,2019-04-25 12:40:30,43.5243893174293,40.0049732962605,6.2,,,344.6976196,0,36.1528,14,5,15.803,369.5976196,31.1,5.72,36.2743,0,0,0,65.1, 1.2, 0.3,0,0,1024,1024,1024,1024,51,-14.4,67,3.963,3.946,3.95,3.944,0,0,0,,344.6976196,6.2,14,Waypoint,
427300,2019-04-25 12:40:30,43.5243893701521,40.004973203823,6.1,,,344.5976196,0,36.1585,14,5,15.803,369.5976196,31.1,5.72,36.2743,0,0,0,65.2, -0.4, 2.7,0,0,1024,1024,1024,1024,51,-14.4,67,3.963,3.946,3.95,3.944,0,0,0,,344.5976196,6.1,14,Waypoint,
427400,2019-04-25 12:40:30,43.5243893200207,40.0049731622357,6.1,,,344.5976196,0,36.1632,14,5,15.803,369.5976196,31.1,5.72,36.2743,0,0,0,65.5, -0.3, 3.2,0,0,1024,1024,1024,1024,51,-14.3,67,3.963,3.946,3.95,3.944,0,0,0,,344.5976196,6.1,14,Waypoint,
427500,2019-04-25 12:40:30,43.5243893259701,40.0049731490034,6.1,,,344.5976196,0,36.164,14,5,15.803,369.5976196,31.1,5.72,36.2743,0,0,0,65.6, 1.1, 2.6,0,0,1024,1024,1024,1024,51,-14.3,67,3.963,3.946,3.95,3.944,0,0,0,,344.5976196,6.1,14,Waypoint,
427600,2019-04-25 12:40:30,43.5243894816797,40.0049732216395,6.2,,,344.6976196,0,36.154,14,5,15.767,369.5976196,31.1,5.72,36.2743,0,0,0,65.4, 1.8, 1,0,0,1024,1024,1024,1024,51,-14.3,67,3.956,3.936,3.938,3.937,0,0,0,,344.6976196,6.2,14,Waypoint,
427700,2019-04-25 12:40:31,43.5243894618354,40.0049732181424,6.2,,,344.6976196,0,36.1548,14,5,15.767,369.5976196,31.1,5.72,36.2743,0,0,0,65.1, 2.3, 0.3,0,0,1024,1024,1024,1024,51,-14.2,67,3.956,3.936,3.938,3.937,0,0,0,,344.6976196,6.2,14,Waypoint,
427800,2019-04-25 12:40:31,43.524389349284,40.0049732624707,6.2,,,344.6976196,0,36.1545,14,5,15.767,369.5976196,31.1,5.72,36.2743,0,0,0,65.2, 1.5, -0.1,0,0,1024,1024,1024,1024,51,-14.2,67,3.956,3.936,3.938,3.937,0,0,0,,344.6976196,6.2,14,Waypoint,
427900,2019-04-25 12:40:31,43.5243893340912,40.0049732036813,6.1,,,344.5976196,0,36.1595,14,5,15.767,369.5976196,31.1,5.72,36.2743,0,0,0,65.4, 0.6, 1,0,0,1024,1024,1024,1024,51,-14.2,67,3.956,3.936,3.938,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
428000,2019-04-25 12:40:31,43.5243893743411,40.0049731255159,6.1,,,344.5976196,0,36.1645,14,5,15.767,369.5976196,31.1,5.72,36.2743,0,0,0,65.6, -0.1, 0.9,0,0,1024,1024,1024,1024,51,-14.2,67,3.956,3.936,3.938,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
428100,2019-04-25 12:40:31,43.5243893772023,40.0049730751385,6.1,,,344.5976196,0,36.1683,14,5,15.767,369.5976196,31.1,5.72,36.2743,0,0,0,65.5, 0, 1.9,0,0,1024,1024,1024,1024,51,-14.2,67,3.956,3.936,3.938,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
428200,2019-04-25 12:40:31,43.5243892868511,40.0049730303375,6.1,,,344.5976196,0,36.1744,14,5,15.767,369.5976196,31.1,5.72,36.2743,0,0,0,65.5, -0.1, 2.8,0,0,1024,1024,1024,1024,51,-14.1,67,3.956,3.936,3.938,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
428300,2019-04-25 12:40:31,43.5243892685872,40.0049730487211,6.1,,,344.5976196,0,36.1735,14,5,15.767,369.5976196,31.1,5.72,36.2743,0,0,0,65.5, 1.1, 0.9,0,0,1024,1024,1024,1024,51,-14.1,67,3.956,3.936,3.938,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
428400,2019-04-25 12:40:31,43.5243892843539,40.0049730916317,6.1,,,344.5976196,0,36.1697,14,5,15.767,369.5976196,31.1,5.72,36.2743,0,0,0,65.4, 1.6, 0.3,0,0,1024,1024,1024,1024,51,-14.1,67,3.956,3.936,3.938,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
428500,2019-04-25 12:40:31,43.5243892846709,40.0049731067071,6.1,,,344.5976196,0,36.1685,14,5,15.767,369.5976196,31.1,5.72,36.2743,0,0,0,65.3, 1.4, 0.5,0,0,1024,1024,1024,1024,51,-14.1,67,3.956,3.936,3.938,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
428600,2019-04-25 12:40:31,43.5243893211943,40.0049732697485,6.1,,,344.5976196,0,36.1547,14,5,15.775,369.5976196,31.1,5.72,36.2743,0,0,0,65.2, 0.6, 1.2,0,0,1024,1024,1024,1024,51,-14.1,67,3.96,3.938,3.94,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
428700,2019-04-25 12:40:31,43.5243893363314,40.0049733093983,6.1,,,344.5976196,0,36.1512,14,5,15.775,369.5976196,31.1,5.72,36.2743,0,0,0,65.2, 0.1, 2.9,0,0,1024,1024,1024,1024,51,-14.1,67,3.96,3.938,3.94,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
428800,2019-04-25 12:40:32,43.5243892030061,40.0049733026877,6.1,,,344.5976196,0,36.1555,14,5,15.775,369.5976196,31.1,5.72,36.2743,0,0,0,65.2, 1.6, 2.6,0,0,1024,1024,1024,1024,51,-14.1,67,3.96,3.938,3.94,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
428900,2019-04-25 12:40:32,43.5243891723336,40.0049734059,6.1,,,344.5976196,0,36.1483,14,5,15.775,369.5976196,31.1,5.72,36.2743,0,0,0,65, 2.3, 0.8,0,0,1024,1024,1024,1024,51,-14.1,67,3.96,3.938,3.94,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
429000,2019-04-25 12:40:32,43.5243892848465,40.0049734284895,6.1,,,344.5976196,0,36.1434,14,5,15.775,369.5976196,31.1,5.72,36.2743,0,0,0,64.7, 1.6, 0.7,0,0,1024,1024,1024,1024,51,-14.1,67,3.96,3.938,3.94,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
429100,2019-04-25 12:40:32,43.524389284204,40.0049735139799,6.1,,,344.5976196,0,36.1367,14,5,15.775,369.5976196,31.1,5.72,36.2743,0,0,0,64.6, 1.3, 1.7,0,0,1024,1024,1024,1024,51,-14,67,3.96,3.938,3.94,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
429200,2019-04-25 12:40:32,43.5243891649236,40.004973677872,6.1,,,344.5976196,0,36.1273,14,5,15.775,369.5976196,31.1,5.72,36.2743,0,0,0,64.6, 2.2, 2,0,0,1024,1024,1024,1024,51,-14,67,3.96,3.938,3.94,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
429300,2019-04-25 12:40:32,43.5243891429804,40.0049737889765,6.1,,,344.5976196,0,36.1192,14,5,15.775,369.5976196,31.1,5.72,36.2743,0,0,0,64.7, 3.3, 0.5,0,0,1024,1024,1024,1024,51,-14,67,3.96,3.938,3.94,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
429400,2019-04-25 12:40:32,43.5243891694082,40.0049738859506,6.1,,,344.5976196,0,36.1109,14,5,15.775,369.5976196,31.1,5.72,36.2743,0,0,0,64.5, 3.6, -0.5,0,0,1024,1024,1024,1024,51,-14,67,3.96,3.938,3.94,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
429500,2019-04-25 12:40:32,43.5243891685515,40.0049739174247,6.1,,,344.5976196,0,36.1085,14,5,15.775,369.5976196,31.1,5.72,36.2743,0,0,0,64.2, 2.2, 0.3,0,0,1024,1024,1024,1024,51,-14,67,3.96,3.938,3.94,3.937,0,0,0,,344.5976196,6.1,14,Waypoint,
429600,2019-04-25 12:40:32,43.5243892223879,40.0049740453532,6.1,,,344.5976196,0,36.097,14,5,15.77,369.5976196,31.1,5.72,36.2743,0,0,0,64.1, 0.9, 2,0,0,1024,1024,1024,1024,51,-14,67,3.957,3.937,3.941,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
429700,2019-04-25 12:40:32,43.5243892431832,40.0049740820257,6.1,,,344.5976196,0,36.0936,14,5,15.77,369.5976196,31.1,5.72,36.2743,0,0,0,64.1, 1.9, 1.9,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.937,3.941,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
429800,2019-04-25 12:40:33,43.5243892666898,40.0049740796155,6.1,,,344.5976196,0,36.0931,14,5,15.77,369.5976196,31.1,5.72,36.2743,0,0,0,64.1, 3.5, 0.2,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.937,3.941,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
429900,2019-04-25 12:40:33,43.5243892819939,40.0049740816948,6.1,,,344.5976196,0,36.0925,14,5,15.77,369.5976196,31.1,5.72,36.2743,0,0,0,64.2, 4.4, -1.2,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.937,3.941,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
430000,2019-04-25 12:40:33,43.5243894003577,40.0049740715815,6.1,,,344.5976196,0,36.0899,14,5,15.77,369.5976196,31.1,5.72,36.2743,0,0,0,64.7, 1.6, 0.9,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.937,3.941,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
430100,2019-04-25 12:40:33,43.5243894541469,40.0049739723862,6.1,,,344.5976196,0,36.0962,14,5,15.77,369.5976196,31.1,5.72,36.2743,0,0,-0.1,65.2, 1.2, 2.5,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.937,3.941,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
430200,2019-04-25 12:40:33,43.5243894369111,40.0049738196471,6.1,,,344.5976196,0,36.1086,14,5,15.77,369.5976196,31.1,5.72,36.2743,0,0,0,65.5, 1.7, 2.6,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.937,3.941,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
430300,2019-04-25 12:40:33,43.5243894657803,40.0049737269734,6.1,,,344.5976196,0,36.115,14,5,15.77,369.5976196,31.1,5.72,36.2743,0,0,0,65.7, 2, 1.7,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.937,3.941,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
430400,2019-04-25 12:40:33,43.5243895240113,40.0049737075974,6.1,,,344.5976196,0,36.1149,14,5,15.77,369.5976196,31.1,5.72,36.2743,0,0,0,65.8, 1.5, 2.6,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.937,3.941,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
430500,2019-04-25 12:40:33,43.5243895486658,40.0049736180428,6.1,,,344.5976196,0,36.1212,14,5,15.77,369.5976196,31.1,5.72,36.2743,0,0,0,65.7, 1.2, 2.6,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.937,3.941,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
430600,2019-04-25 12:40:33,43.5243896092483,40.004973503394,6.1,,,344.5976196,0,36.1284,14,5,15.77,369.5976196,31.1,5.72,36.2743,0,0,0,65.4, 1.2, 2.2,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.937,3.941,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
430700,2019-04-25 12:40:34,43.524389631093,40.0049734307106,6.1,,,344.5976196,0,36.1335,14,5,15.768,369.5976196,31.1,5.72,36.2743,0,0,0,64.9, 1.1, 1.8,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.936,3.94,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
430800,2019-04-25 12:40:34,43.5243897131047,40.0049731978685,6.1,,,344.5976196,0,36.1494,14,5,15.768,369.5976196,31.1,5.72,36.2743,0,0,0,64.8, -0.1, 3.1,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.936,3.94,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
430900,2019-04-25 12:40:34,43.5243897423851,40.0049731545326,6.1,,,344.5976196,0,36.1519,14,5,15.768,369.5976196,31.1,5.72,36.2743,0,0,0,65.1, 0.7, 3.4,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.936,3.94,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
431000,2019-04-25 12:40:34,43.5243896692183,40.0049731333608,6.1,,,344.5976196,0,36.1556,14,5,15.768,369.5976196,31.1,5.72,36.2743,0,0,0,65.2, 2.3, 2.1,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.936,3.94,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
431100,2019-04-25 12:40:34,43.5243896696552,40.0049731161115,6.2,,,344.6976196,0,36.157,14,5,15.768,369.5976196,31.1,5.72,36.2743,0,0,0,65.1, 2.3, 1.9,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.936,3.94,3.935,0,0,0,,344.6976196,6.2,14,Waypoint,
431200,2019-04-25 12:40:34,43.5243897509602,40.0049731125671,6.2,,,344.6976196,0,36.155,14,5,15.768,369.5976196,31.1,5.72,36.2743,0,0,0,65, 2, 2.2,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.936,3.94,3.935,0,0,0,,344.6976196,6.2,14,Waypoint,
431300,2019-04-25 12:40:34,43.5243897641441,40.0049730639382,6.1,,,344.5976196,0,36.1584,14,5,15.768,369.5976196,31.1,5.72,36.2743,0,0,0,64.9, 1.9, 2.5,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.936,3.94,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
431400,2019-04-25 12:40:34,43.5243898948522,40.0049729030234,6.1,,,344.5976196,0,36.1673,14,5,15.768,369.5976196,31.1,5.72,36.2743,0,0,0,64.7, 1.4, 2.7,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.936,3.94,3.935,0,0,0,,344.5976196,6.1,14,Waypoint,
431500,2019-04-25 12:40:34,43.5243899184188,40.0049728324194,6.2,,,344.6976196,0,36.1722,14,5,15.768,369.5976196,31.1,5.72,36.2743,0,0,0,64.4, 1.6, 2.5,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.936,3.94,3.935,0,0,0,,344.6976196,6.2,14,Waypoint,
431600,2019-04-25 12:40:34,43.5243898766526,40.0049727552937,6.2,,,344.6976196,0,36.1793,14,5,15.768,369.5976196,31.1,5.72,36.2743,0,0,0,64.1, 0.2, 3.6,0,0,1024,1024,1024,1024,50.9,-14,67,3.957,3.936,3.94,3.935,0,0,0,,344.6976196,6.2,14,Waypoint,
431700,2019-04-25 12:40:35,43.5243898894553,40.0049727006158,6.2,,,344.6976196,0,36.1833,14,5,15.766,369.5976196,31.1,5.72,36.2743,0,0,0,64.1, 1, 3.4,0,0,1024,1024,1024,1024,50.9,-14,67,3.955,3.935,3.94,3.936,0,0,0,,344.6976196,6.2,14,Waypoint,
431800,2019-04-25 12:40:35,43.5243898336015,40.0049725799179,6.2,,,344.6976196,0,36.1942,14,5,15.766,369.5976196,31.1,5.72,36.2743,0,0,0,64.2, 1.5, 3,0,0,1024,1024,1024,1024,50.9,-14,67,3.955,3.935,3.94,3.936,0,0,0,,344.6976196,6.2,14,Waypoint,
